rd_inv,milepost,caseno,accyr,rte_nbr,county,func_cls,month,daymth,acctype,severity,loc_type,rd_char1,rdsurf,light,weather
090,279.91,2011004717,2011,090,32,11,01,21,06,7,4,5,4,1,03
167,15.11,2011004718,2011,167,17,12,01,26,06,7,4,1,1,4,02
405,5.31,2011004719,2011,405,17,11,01,26,06,1,4,1,1,2,01
002,246.94,2011004720,2011,002,22,02,01,21,06,1,4,2,4,2,03
082,120.7,2011004721,2011,082,03,01,01,22,50,7,4,2,4,6,01
099,9.27,2011004722,2011,099,17,14,01,27,34,6,1,1,2,7,05
405,17.69,2011004723,2011,405,17,11,01,26,06,1,4,1,1,4,01
528,0.19,2011004724,2011,528,31,14,01,27,06,1,5,1,1,4,01
524,6.73,2011004725,2011,524,31,16,01,21,06,1,4,6,2,1,03
005,166.4,2011004726,2011,005,17,11,01,21,06,7,4,2,2,2,03
090,281.14,2011004727,2011,090,32,11,01,21,06,7,4,2,2,1,02
012,353.65,2011004728,2011,012,36,02,01,22,34,7,1,2,1,6,01
162,8.62,2011004729,2011,162,27,16,01,22,34,1,4,1,2,6,02
405,27.07,2011004730,2011,405,31,11,01,26,06,1,5,1,1,4,01
020,58.99,2011004731,2011,020,29,14,01,22,06,1,5,1,1,1,01
007,48.38,2011004732,2011,007,27,14,01,27,03,6,1,1,1,3,02
162,3.31,2011004733,2011,162,27,16,01,26,06,7,4,1,1,6,01
167,13.68,2011004734,2011,167,17,12,01,26,06,1,4,1,1,1,01
090,279.82,2011004735,2011,090,32,11,01,21,06,7,4,6,4,1,03
082,99.97,2011004736,2011,082,03,01,01,26,50,1,4,6,2,6,05
005Q108208,0.1,2011004737,2011,005,21,11,01,21,33,7,4,2,2,4,02
099,12.91,2011004738,2011,099,17,14,01,26,06,7,2,1,1,4,01
262,17.48,2011004739,2011,262,13,07,01,21,33,1,4,5,4,6,01
005,151.34,2011004740,2011,005,17,11,02,18,05,1,4,6,1,1,02
005LX14681,0,2011004741,2011,005,17,11,02,21,50,5,1,4,1,1,02
097,67.7,2011004742,2011,097,39,06,02,19,34,5,4,2,1,6,01
169,7.27,2011004743,2011,169,17,14,02,21,06,5,1,6,1,1,01
005RL005EXP,6.88,2011004744,2011,005,17,11,01,27,06,1,4,1,1,4,01
012,82.92,2011004745,2011,012,21,02,08,05,06,1,1,1,1,1,01
090,240.19,2011004746,2011,090,22,01,08,03,07,1,4,2,1,4,01
002,43.42,2011004747,2011,002,17,02,08,02,34,6,4,6,1,1,01
005,164.34,2011004748,2011,005,17,11,08,01,06,1,4,2,1,1,01
020,410.58,2011004749,2011,020,26,06,08,06,60,5,4,1,1,1,01
005,169.97,2011004750,2011,005,17,11,08,02,06,1,4,1,1,1,01
005,164.07,2011004751,2011,005,17,11,08,10,06,7,4,1,1,1,01
005,173.35,2011004752,2011,005,17,11,08,03,06,7,4,1,1,1,01
005,171.04,2011004753,2011,005,17,11,07,26,06,1,4,1,2,1,02
005,161.27,2011004754,2011,005,17,11,07,27,06,1,4,1,1,1,01
005,174.89,2011004755,2011,005,17,11,07,26,06,1,4,1,2,1,03
005,173.64,2011004756,2011,005,17,11,08,04,06,1,4,1,1,1,01
005,163.29,2011004757,2011,005,17,11,07,29,06,7,5,1,1,1,01
005,170.72,2011004758,2011,005,17,11,07,27,06,1,4,1,1,1,01
005,163.31,2011004759,2011,005,17,11,07,21,06,1,5,1,1,1,01
005,167.32,2011004760,2011,005,17,11,07,21,06,1,4,1,1,1,01
005,170.56,2011004761,2011,005,17,11,08,02,06,7,4,1,1,1,01
005,169.35,2011004762,2011,005,17,11,07,21,06,1,5,1,1,1,01
005,163.31,2011004763,2011,005,17,11,07,27,06,1,4,1,1,1,01
005,166.35,2011004764,2011,005,17,11,08,04,06,1,4,1,1,1,01
005,168.05,2011004765,2011,005,17,11,08,03,06,7,4,1,1,1,01
005,162.56,2011004766,2011,005,17,11,08,03,06,7,4,1,1,1,01
005,170.45,2011004767,2011,005,17,11,08,04,06,1,4,1,1,1,01
166,0.63,2011004768,2011,166,18,14,08,10,01,5,4,5,8,6,09
005,165.15,2011004769,2011,005,17,11,08,11,06,7,4,1,1,4,01
090LX29104,0.02,2011004770,2011,090,32,11,08,01,06,6,1,1,1,1,01
500S100526,0.17,2011004771,2011,500,06,12,01,21,06,1,1,2,2,1,03
519TBORGBEG,0.14,2011004772,2011,519,17,14,02,10,06,7,1,2,1,4,01
005,164.07,2011004774,2011,005,17,11,07,29,06,1,4,1,1,1,01
090,38.36,2011004776,2011,090,17,01,02,22,03,1,5,2,3,1,04
090,45.1,2011004777,2011,090,17,01,02,22,02,1,4,1,3,1,04
090S104175,0.02,2011004778,2011,090,17,01,02,22,05,1,4,2,3,4,04
090,69.22,2011004779,2011,090,19,01,02,22,06,7,4,1,3,1,04
005,102.07,2011004780,2011,005,34,11,08,04,04,1,4,1,1,1,01
005,103.97,2011004781,2011,005,34,11,08,05,50,5,4,1,1,1,02
503,1.5,2011004782,2011,503,06,14,01,21,16,7,4,1,2,1,03
005,172.82,2011004783,2011,005,17,11,02,02,06,1,4,1,1,1,01
005,170.06,2011004784,2011,005,17,11,02,04,06,7,4,1,1,1,05
520LX00918,0.01,2011004785,2011,520,17,12,01,21,05,7,1,3,1,1,02
164,0.89,2011004786,2011,164,17,16,02,07,07,7,6,2,1,1,01
005,76.62,2011004787,2011,005,21,11,02,19,33,1,4,1,1,1,01
007,56.86,2011004788,2011,007,27,14,02,22,34,5,5,2,1,4,01
005,161.07,2011004789,2011,005,17,11,07,28,06,1,4,2,1,1,01
005,161.23,2011004790,2011,005,17,11,08,03,06,1,4,1,1,1,01
005,162.3,2011004791,2011,005,17,11,07,25,06,1,4,1,1,1,01
005,161.39,2011004792,2011,005,17,11,08,04,06,7,4,2,1,1,01
101,342.71,2011004793,2011,101,23,02,08,09,50,5,4,2,1,6,01
005,165.66,2011004794,2011,005,17,11,08,10,04,1,4,6,1,1,01
005,170.58,2011004795,2011,005,17,11,07,30,33,7,4,1,1,1,01
515,1,2011004797,2011,515,17,16,01,23,07,1,1,1,1,4,01
221,17.18,2011004798,2011,221,03,06,01,22,50,6,4,5,4,6,02
410,6.64,2011004799,2011,410,27,16,01,23,06,7,4,1,2,4,03
005,172.76,2011004800,2011,005,17,11,07,30,06,1,4,1,1,1,01
005,165.21,2011004801,2011,005,17,11,07,31,06,1,4,1,1,4,01
405,23.25,2011004802,2011,405,17,11,01,22,06,1,4,2,2,4,02
522,15.5,2011004803,2011,522,31,12,01,23,34,6,4,1,1,6,01
005P218205,0.1,2011004804,2011,005,31,11,01,24,60,1,4,6,2,4,03
524,4.76,2011004805,2011,524,31,14,01,23,03,1,6,1,1,1,02
104,22.47,2011004806,2011,104,18,02,01,22,06,7,4,1,1,1,01
090,13.01,2011004807,2011,090,17,11,01,23,34,7,4,1,2,4,02
164,9.19,2011004808,2011,164,17,06,01,22,06,7,2,1,1,1,01
539,8.56,2011004809,2011,539,37,02,01,23,33,1,A,5,2,4,02
500,9.26,2011004810,2011,500,06,12,01,22,06,1,1,1,1,4,01
509,14.68,2011004811,2011,509,17,16,01,21,05,1,1,2,1,4,03
028,9.75,2011004812,2011,028,09,12,01,23,12,7,1,1,1,1,02
501,13.8,2011004813,2011,501,06,07,01,23,34,1,3,1,1,4,01
099,24.64,2011004814,2011,099,17,12,01,23,33,1,4,1,2,4,02
005Q116597,0,2011004815,2011,005,17,11,01,23,13,7,1,2,1,4,01
181,0.24,2011004816,2011,181,17,14,01,22,06,1,1,1,1,1,01
164,1.53,2011004817,2011,164,17,16,01,22,06,7,1,1,1,4,01
012,33.31,2011004818,2011,012,14,02,01,23,32,1,4,1,2,1,02
005,180.62,2011004819,2011,005,31,11,07,14,33,7,4,2,1,6,02
005,107.51,2011004820,2011,005,34,11,01,24,06,6,4,1,2,1,02
005R115150,0.2,2011004821,2011,005,17,11,01,24,06,1,2,6,2,3,03
005,181.04,2011004822,2011,005,31,11,01,23,06,1,4,2,2,6,03
005,180.59,2011004823,2011,005,31,11,07,25,06,6,4,4,2,1,03
500,4.24,2011004824,2011,500,06,12,02,23,33,1,4,6,3,4,04
005S118904,0.49,2011004825,2011,005,31,11,01,23,34,1,4,5,3,1,02
307,1.58,2011004826,2011,307,18,02,01,23,06,7,1,1,1,1,01
513,2.1,2011004827,2011,513,17,14,01,22,34,1,5,2,1,1,01
522,1.95,2011004828,2011,522,17,14,01,23,12,1,1,6,2,1,01
162,4.35,2011004829,2011,162,27,16,01,05,34,1,3,1,2,1,03
529,6.62,2011004830,2011,529,31,12,01,21,50,1,4,2,2,1,03
090,263.21,2011004831,2011,090,32,01,01,21,60,1,4,1,8,1,03
099,38.47,2011004832,2011,099,31,14,01,21,06,7,5,1,2,1,03
395,24.35,2011004833,2011,395,03,12,01,21,06,7,1,1,1,1,01
395,43.13,2011004834,2011,395,11,02,01,22,50,6,4,1,4,1,01
410LX00932,0,2011004835,2011,410,27,12,01,21,06,1,1,6,2,1,02
405,12.77,2011004836,2011,405,17,11,01,22,33,1,4,1,1,1,01
305,11.04,2011004837,2011,305,18,14,01,21,06,7,5,2,1,6,01
005,190.45,2011004838,2011,005,31,11,01,22,05,6,4,6,1,1,02
005LX09928,0,2011004839,2011,005,34,11,01,22,02,1,1,2,1,1,01
018LX01569,0.23,2011004840,2011,018,17,12,01,21,02,7,1,2,2,3,03
516,16.23,2011004841,2011,516,17,16,01,23,12,6,1,1,2,4,03
099,13.01,2011004842,2011,099,17,14,01,23,06,1,7,2,1,1,02
205R103351,0.38,2011004843,2011,205,06,11,01,23,06,7,1,2,1,1,01
099,43.18,2011004844,2011,099,31,14,01,21,04,1,4,2,2,6,02
002,1.13,2011004845,2011,002,31,12,01,23,33,1,5,1,1,4,01
099,43.56,2011004846,2011,099,31,14,01,21,13,1,3,2,2,6,02
012Q120096,0.05,2011004847,2011,012,39,12,01,22,06,1,4,6,1,1,01
012,160.97,2011004848,2011,012,39,02,01,23,34,1,4,6,9,6,00
292,1.23,2011004849,2011,292,33,07,01,23,34,1,4,2,4,1,01
395,201.44,2011004850,2011,395,33,02,01,21,33,1,4,6,3,1,02
395,201.44,2011004851,2011,395,33,02,01,21,33,1,4,6,3,1,02
090,78.38,2011004852,2011,090,19,01,01,21,33,6,4,1,2,4,01
195,56.9,2011004853,2011,195,38,02,01,22,34,1,4,1,4,6,01
009,28,2011004854,2011,009,31,12,01,21,06,1,4,6,2,1,03
099,46.45,2011004855,2011,099,31,14,01,23,05,7,4,2,1,1,02
405,9.13,2011004856,2011,405,17,11,01,21,60,1,5,1,2,1,03
395,70.52,2011004857,2011,395,01,02,01,22,50,1,4,1,4,6,01
395,70.36,2011004858,2011,395,01,02,01,22,50,1,4,2,4,6,01
395,34.86,2011004859,2011,395,11,02,01,23,06,1,4,1,1,6,01
017,1.95,2011004860,2011,017,11,02,01,22,33,1,4,5,9,6,01
395,43.53,2011004861,2011,395,11,02,01,22,50,1,4,1,4,2,01
009,53.05,2011004862,2011,009,29,07,01,23,06,1,7,1,2,1,02
167,27.35,2011004863,2011,167,17,12,01,21,33,1,5,1,2,4,03
005,149.03,2011004864,2011,005,17,11,01,21,33,7,5,1,2,6,03
101,347.81,2011004865,2011,101,23,02,01,22,34,1,4,1,2,6,01
101,343.75,2011004866,2011,101,23,02,01,23,06,7,5,1,2,6,03
002,238.14,2011004867,2011,002,22,02,01,21,60,1,4,1,4,6,01
090,20.07,2011004868,2011,090,17,01,01,23,05,1,4,2,1,6,02
167,17.42,2011004869,2011,167,17,12,01,23,33,1,4,2,2,1,02
520R100647,0.14,2011004870,2011,520,17,12,01,26,06,7,4,2,1,1,02
525,12.89,2011004871,2011,525,15,02,01,21,06,6,1,2,2,1,03
005LX18390,0.17,2011004872,2011,005,31,11,01,22,07,1,1,1,2,4,02
005,105.53,2011004873,2011,005,34,11,01,23,04,1,5,6,2,4,02
016,26,2011004874,2011,016,18,12,01,21,33,0,4,2,1,6,02
005,133.09,2011004875,2011,005,27,11,01,22,06,1,4,5,1,4,01
005FD12892,1.87,2011004876,2011,005,27,11,01,23,13,1,1,2,1,4,01
005,115.85,2011004877,2011,005,27,01,01,23,33,1,4,1,2,6,03
007,52.61,2011004878,2011,007,27,14,01,23,06,1,6,1,1,4,01
410P101019,0.18,2011004879,2011,410,27,12,01,22,06,7,2,2,1,1,01
161,21.85,2011004880,2011,161,27,14,01,22,33,1,4,1,1,4,01
018,0.57,2011004881,2011,018,17,12,01,23,06,1,4,2,1,4,02
167,22.95,2011004882,2011,167,17,12,01,23,05,1,1,5,1,4,01
405,0.14,2011004883,2011,405,17,11,01,22,06,1,4,5,1,4,02
507,42.38,2011004884,2011,507,27,06,01,21,17,7,1,6,2,4,03
005P100078,0.02,2011004885,2011,005,06,11,01,22,06,1,4,2,1,4,01
503,13.05,2011004886,2011,503,06,06,01,21,33,1,4,1,2,6,03
520,7.69,2011004887,2011,520,17,12,01,21,34,1,4,1,2,1,03
510,5.15,2011004888,2011,510,34,16,01,23,33,1,4,6,2,1,01
007,48.77,2011004889,2011,007,27,14,01,21,16,1,2,1,1,1,02
161,22.2,2011004890,2011,161,27,14,01,22,04,1,1,1,1,1,01
162,10.98,2011004891,2011,162,27,16,01,22,06,1,1,1,1,1,01
017,2.38,2011004892,2011,017,11,02,01,22,33,1,4,6,4,6,01
009,92.44,2011004893,2011,009,37,07,01,23,34,6,4,5,1,6,01
525,26.73,2011004894,2011,525,15,02,01,22,32,1,4,6,1,6,01
505,2.22,2011004895,2011,505,21,07,01,23,02,1,1,1,1,6,01
012,331.91,2011004896,2011,012,36,14,01,22,32,1,4,5,1,6,01
012,318.76,2011004897,2011,012,36,02,01,23,32,1,4,1,1,6,01
005P114879,0.37,2011004898,2011,005,17,11,01,22,06,1,1,1,1,4,02
005,198.05,2011004899,2011,005,31,11,01,23,06,6,4,2,1,1,01
005,164,2011004900,2011,005,17,11,01,23,33,1,4,1,1,1,02
005R210610,0.36,2011004901,2011,005,34,11,01,23,33,1,4,6,2,1,02
099,0.18,2011004902,2011,099,27,14,01,23,06,1,1,1,1,1,02
005LX13503,0.09,2011004903,2011,005,27,11,01,23,02,7,1,1,1,1,01
005,125.28,2011004904,2011,005,27,11,01,22,33,1,4,2,1,1,01
405S100189,0,2011004905,2011,405,17,11,02,12,06,1,4,1,2,1,03
155,49.69,2011004906,2011,155,24,06,01,22,50,1,4,6,4,1,01
536,5.28,2011004907,2011,536,29,14,02,15,06,7,5,2,1,1,01
090,67.77,2011004908,2011,090,19,01,02,22,06,1,4,1,3,1,04
090,56.71,2011004909,2011,090,19,01,02,22,06,1,4,5,3,1,04
005,134.17,2011004910,2011,005,27,11,01,22,06,1,4,6,1,1,01
005FI12879,0.13,2011004911,2011,005,27,11,01,22,15,1,5,1,1,4,01
167,21.66,2011004912,2011,167,17,12,01,21,15,1,4,1,2,4,03
005,219.11,2011004913,2011,005,29,01,02,23,13,6,4,2,4,6,04
005,170.79,2011004914,2011,005,17,11,08,04,06,1,4,1,1,1,01
005,166.38,2011004915,2011,005,17,11,08,03,06,1,4,1,1,1,01
005,171.06,2011004916,2011,005,17,11,08,05,06,7,4,1,1,1,02
005,171.93,2011004917,2011,005,17,11,07,30,06,1,4,1,1,1,01
005,165.74,2011004918,2011,005,17,11,07,30,06,7,4,1,1,1,01
005,171.93,2011004919,2011,005,17,11,07,30,06,1,4,1,1,1,01
005,170.72,2011004920,2011,005,17,11,07,24,06,7,4,1,1,1,01
522,7.99,2011004921,2011,522,17,14,08,10,07,1,1,2,1,1,01
507,0.94,2011004922,2011,507,21,16,08,10,33,1,4,2,1,1,01
082S103403,0.26,2011004923,2011,082,39,11,08,08,05,1,1,6,1,1,01
090,2.56,2011004924,2011,090,17,11,08,03,04,1,4,4,1,1,01
005,162.54,2011004925,2011,005,17,11,07,28,06,6,4,1,1,1,01
005,164.36,2011004926,2011,005,17,11,08,03,04,1,4,4,1,1,01
005,165.26,2011004927,2011,005,17,11,08,11,06,7,4,2,1,1,01
005,226.4,2011004928,2011,005,29,11,08,05,27,1,4,3,1,1,02
547,0.32,2011004929,2011,547,37,07,08,09,50,6,5,5,1,1,01
020,317.56,2011004930,2011,020,10,06,08,09,04,1,4,2,8,1,01
020,333.58,2011004931,2011,020,10,06,08,03,60,1,4,1,6,1,01
026,1.02,2011004932,2011,026,13,02,08,03,03,6,1,1,1,1,01
017,60.13,2011004933,2011,017,13,06,08,08,33,7,1,5,1,4,01
017,46.89,2011004934,2011,017,13,12,08,03,06,1,1,1,1,6,01
397,11.53,2011004935,2011,397,03,17,08,02,62,2,4,5,1,6,01
097,2.13,2011004936,2011,097,20,02,08,02,50,6,1,1,1,4,01
017,2.21,2011004937,2011,017,11,02,08,10,32,1,4,6,1,6,01
202,7.45,2011004938,2011,202,17,14,08,15,05,1,1,1,1,1,01
005,227.48,2011004939,2011,005,29,11,08,11,05,1,1,5,1,1,01
005,227.44,2011004940,2011,005,29,11,08,11,33,5,4,1,1,1,01
520,1.1,2011004941,2011,520,17,12,08,07,33,5,4,5,1,1,01
090,118.96,2011004942,2011,090,19,01,08,05,50,1,4,6,1,6,01
903,7,2011004943,2011,903,19,07,08,06,60,5,4,6,1,6,01
161,21.34,2011004944,2011,161,27,14,08,11,04,1,1,6,1,1,02
014,79.4,2011004945,2011,014,20,02,01,24,32,1,4,2,2,6,03
012,411.34,2011004946,2011,012,12,02,01,25,34,7,4,6,4,1,05
099,13.62,2011004947,2011,099,17,14,02,24,06,7,5,2,4,1,02
101,355.76,2011004948,2011,101,34,02,02,24,06,7,4,6,3,1,04
012,405.93,2011004949,2011,012,12,02,07,27,34,5,4,5,1,1,01
520P100735,0.17,2011004950,2011,520,17,12,01,24,06,7,2,6,2,1,02
090,44.39,2011004952,2011,090,17,01,02,24,13,6,4,6,3,1,02
527,2.09,2011004953,2011,527,31,14,01,24,02,1,1,2,2,1,03
411,1.16,2011004954,2011,411,08,16,01,24,06,1,1,1,1,1,02
003,8.77,2011004955,2011,003,23,02,01,25,06,1,7,1,1,1,01
164,11.93,2011004956,2011,164,17,06,01,24,03,1,1,1,2,1,05
005,176.76,2011004958,2011,005,17,11,01,25,06,1,4,1,1,1,02
099,21.86,2011004959,2011,099,17,12,01,24,04,1,5,1,2,4,03
005,166.86,2011004960,2011,005,17,11,01,25,16,1,4,1,1,4,01
005Q100250,0.04,2011004961,2011,005,06,11,01,24,50,6,4,6,1,4,01
099,26.77,2011004962,2011,099,17,12,01,26,06,1,5,4,1,1,01
518P100333,0.21,2011004963,2011,518,17,12,01,24,06,1,1,6,2,1,03
090Q528055,0,2011004964,2011,090,32,11,01,25,12,1,1,1,2,4,03
099R103203,0.05,2011004965,2011,099,17,12,01,23,06,1,5,1,2,4,03
181,3.78,2011004966,2011,181,17,14,01,25,04,1,1,1,1,1,01
101COABERDN,0.18,2011004967,2011,101,14,14,01,24,06,7,1,1,1,1,01
104,29.5,2011004968,2011,104,17,14,01,25,06,7,4,2,1,1,02
527,0.45,2011004969,2011,527,31,14,01,25,06,1,1,1,1,1,01
522,9.8,2011004970,2011,522,17,14,01,25,06,0,1,5,1,1,02
507,30.46,2011004971,2011,507,34,06,08,10,12,5,1,2,1,1,01
516,3.57,2011004972,2011,516,17,12,01,24,06,1,1,1,2,4,03
167,25.06,2011004974,2011,167,17,12,01,25,16,1,4,1,1,3,02
018CI00271,0.2,2011004975,2011,018,17,12,01,24,06,1,4,1,2,1,03
005,81.18,2011004976,2011,005,21,11,02,24,06,1,4,1,3,1,04
405S102007,0.1,2011004977,2011,405,17,11,01,24,06,1,2,1,2,1,02
005LX11901,0.01,2011004978,2011,005,27,11,01,24,13,1,1,2,2,1,03
303,0.95,2011004979,2011,303,18,14,01,24,06,1,4,1,2,4,03
092,0.56,2011004980,2011,092,31,16,01,24,12,7,1,2,2,6,03
099,3.98,2011004981,2011,099,17,14,01,24,06,1,1,2,7,1,03
027,2.53,2011004982,2011,027,38,14,01,25,01,1,5,6,4,1,01
002,284.09,2011004983,2011,002,32,14,01,24,71,6,1,1,4,4,05
002,316.08,2011004984,2011,002,26,02,01,24,34,6,4,1,3,1,04
167,13.64,2011004985,2011,167,17,12,01,24,06,1,4,5,2,1,03
527,8.8,2011004986,2011,527,31,14,01,24,13,7,3,2,2,4,03
099,48.08,2011004987,2011,099,31,14,01,24,03,7,3,1,2,4,02
516,7.67,2011004988,2011,516,17,14,01,25,06,7,5,2,1,4,01
405,30.08,2011004989,2011,405,31,11,01,25,06,7,4,1,1,6,01
092,0.19,2011004990,2011,092,31,16,01,25,06,1,2,2,1,1,02
099,48.84,2011004991,2011,099,31,14,01,24,13,1,1,1,2,4,03
195,87.58,2011004992,2011,195,32,02,01,25,32,1,4,2,1,6,01
195,88.78,2011004993,2011,195,32,12,01,24,33,1,4,1,2,1,03
005,188,2011004994,2011,005,31,11,01,25,06,1,4,1,1,6,01
090,64.32,2011004995,2011,090,19,01,01,24,33,1,4,2,2,6,03
101,207.43,2011004996,2011,101,05,02,01,25,32,1,4,1,1,6,02
099,36.54,2011004997,2011,099,17,14,01,25,06,1,1,2,1,4,01
005R115513,0.33,2011004998,2011,005,17,11,01,24,06,7,2,1,2,1,03
410,14.44,2011004999,2011,410,17,16,01,25,06,1,5,1,2,6,03
395,47.55,2011005000,2011,395,11,02,01,25,34,1,4,1,1,6,01
005,255.36,2011005001,2011,005,37,11,01,24,33,6,4,1,2,6,03
096,3.28,2011005002,2011,096,31,16,01,24,06,7,1,1,2,1,03
009,3.76,2011005003,2011,009,31,14,01,24,12,1,6,2,2,1,03
024,41.42,2011005004,2011,024,03,06,01,24,07,7,4,6,1,6,01
022,29.32,2011005005,2011,022,03,07,01,24,06,1,3,1,1,1,01
003,8.9,2011005006,2011,003,18,12,01,25,05,1,1,1,2,4,01
007,43.88,2011005007,2011,007,27,14,01,24,06,7,7,2,2,1,03
395,22.32,2011005008,2011,395,03,12,01,25,02,1,1,1,1,4,01
028,22.69,2011005009,2011,028,09,02,01,25,32,1,4,1,1,6,02
007,48.96,2011005010,2011,007,27,14,01,24,71,1,1,1,2,4,03
303,3.14,2011005011,2011,303,18,14,02,23,06,7,5,1,1,1,01
002,52.08,2011005012,2011,002,17,02,02,23,01,5,4,1,3,1,04
090,292.99,2011005013,2011,090,32,11,08,01,60,4,4,5,1,4,01
090,276.65,2011005014,2011,090,32,11,07,20,16,6,4,2,1,1,02
395,185.25,2011005015,2011,395,32,02,08,14,02,5,1,2,1,4,01
005LX00436,0.08,2011005016,2011,005,06,11,08,11,33,5,1,1,1,1,01
005,222.05,2011005017,2011,005,29,01,08,13,06,6,4,1,1,6,01
524SP3RDAVE,0,2011005018,2011,524,31,14,08,15,06,1,1,1,1,1,01
112,52.95,2011005019,2011,112,05,07,08,15,50,6,4,5,1,1,01
395,169.69,2011005020,2011,395,32,14,01,25,06,7,3,1,2,4,00
516,4.99,2011005021,2011,516,17,12,01,24,07,7,1,1,2,4,03
101COPRTANG,0.71,2011005023,2011,101,05,14,01,25,02,7,1,1,1,1,02
009,5.09,2011005024,2011,009,31,14,01,26,03,1,1,2,1,1,02
009,3.9,2011005025,2011,009,31,14,01,25,06,1,4,1,1,1,02
002,28.25,2011005027,2011,002,31,02,01,27,06,7,4,1,2,1,02
005,164.04,2011005028,2011,005,17,11,01,25,06,6,4,1,1,1,02
505,2.22,2011005029,2011,505,21,07,01,21,60,1,1,1,2,1,03
101,250.3,2011005030,2011,101,05,14,01,31,16,7,2,1,1,3,01
005,191.53,2011005031,2011,005,31,11,01,25,16,7,5,2,2,1,03
005,207.85,2011005032,2011,005,31,01,01,25,05,7,4,1,1,1,02
082Q103550,0.06,2011005033,2011,082,39,11,01,31,05,1,4,6,1,4,01
305,7.17,2011005034,2011,305,18,02,01,29,06,7,5,5,2,4,02
302,4.4,2011005035,2011,302,23,06,08,09,62,3,4,5,1,1,01
003,25.6,2011005036,2011,003,23,02,01,26,06,1,4,1,1,1,01
544,1.51,2011005037,2011,544,37,07,01,25,13,7,3,1,1,6,01
011,21.25,2011005038,2011,011,37,14,01,26,06,7,5,1,1,1,02
527TBORGBEG,0.43,2011005039,2011,527,17,14,01,26,06,6,5,6,1,1,01
527,2.36,2011005040,2011,527,31,14,01,26,71,6,4,1,1,4,01
002,257.71,2011005041,2011,002,22,02,01,27,54,1,4,2,1,1,01
027,78.53,2011005042,2011,027,32,07,01,26,15,1,7,5,1,6,02
096,3.28,2011005043,2011,096,31,16,01,31,06,1,1,1,1,1,01
705S100143,0.11,2011005044,2011,705,27,11,01,25,06,1,1,2,1,1,01
005LX12748,0,2011005045,2011,005,27,11,01,24,04,1,1,2,2,4,02
101,83.43,2011005046,2011,101,14,14,01,28,12,1,1,1,2,1,03
538,0.27,2011005047,2011,538,29,16,01,25,06,1,5,1,1,1,01
512S101067,0.4,2011005048,2011,512,27,12,02,01,34,6,1,1,1,4,01
090LX01154,0.29,2011005049,2011,090,17,11,01,29,06,1,1,1,2,1,03
161,36.25,2011005050,2011,161,17,14,01,25,06,1,1,1,1,4,01
520,0.77,2011005051,2011,520,17,12,01,21,05,1,1,6,2,4,03
097AR,4.05,2011005054,2011,097,04,06,01,26,32,1,4,2,1,6,01
405LX00096,0.15,2011005055,2011,405,17,11,01,24,06,1,1,1,2,1,03
526LX00354,0.17,2011005056,2011,526,31,12,01,24,06,7,1,1,2,1,03
099,32.71,2011005057,2011,099,17,14,01,25,73,7,1,1,1,1,02
405,3.19,2011005058,2011,405,17,11,01,25,33,1,4,2,1,1,02
020,32.34,2011005059,2011,020,15,14,02,01,12,1,1,1,1,1,01
099,21.25,2011005060,2011,099,17,12,01,25,07,7,1,1,1,1,01
099,10.59,2011005061,2011,099,17,14,01,21,34,1,5,1,2,4,03
516,6.01,2011005062,2011,516,17,14,02,01,71,7,5,1,1,4,01
524,2.73,2011005063,2011,524,31,14,01,25,13,1,1,1,1,4,01
099,42.08,2011005064,2011,099,31,14,01,26,06,7,4,1,1,4,01
507,2.65,2011005065,2011,507,21,16,01,26,06,1,4,1,1,4,01
005LX00307,0.37,2011005066,2011,005,06,11,01,25,06,7,1,2,1,1,01
005FD18893,0.52,2011005067,2011,005,31,11,01,24,06,1,5,1,2,1,03
529LX00492B,0.07,2011005068,2011,529,31,12,01,25,03,1,1,3,1,1,01
017,48.09,2011005069,2011,017,13,12,01,29,16,7,1,2,2,5,02
099,6.53,2011005070,2011,099,17,14,01,21,71,7,1,1,2,4,03
005,166.87,2011005072,2011,005,17,11,01,25,06,1,4,1,2,1,02
512,0.65,2011005073,2011,512,27,12,01,26,06,6,4,1,1,1,01
101,365.36,2011005074,2011,101,34,12,01,26,06,1,5,6,1,1,01
090,11.25,2011005075,2011,090,17,11,01,26,06,1,4,2,1,6,01
005S119895,0.02,2011005076,2011,005,31,11,01,25,05,1,1,6,1,4,02
017,43.91,2011005077,2011,017,13,12,01,26,06,7,1,1,1,4,02
282,1.56,2011005078,2011,282,13,06,01,29,33,1,4,1,2,6,02
705S100143,0.1,2011005079,2011,705,27,11,01,21,06,7,1,2,2,1,02
005,128.51,2011005080,2011,005,27,11,01,25,05,1,4,5,1,4,01
005Q113651,0.19,2011005081,2011,005,27,11,01,25,60,1,4,6,1,6,01
005P111867,0.32,2011005082,2011,005,27,11,01,28,06,1,2,1,2,4,02
522,1.33,2011005083,2011,522,17,14,01,21,05,1,4,1,2,1,02
291,3,2011005084,2011,291,32,14,01,21,13,1,1,2,2,1,03
090,276.01,2011005085,2011,090,32,11,01,21,02,1,5,2,8,1,09
090,278.11,2011005086,2011,090,32,11,01,21,33,7,4,5,4,1,06
002,304.32,2011005087,2011,002,32,02,01,21,34,1,4,7,3,6,02
005,111.71,2011005088,2011,005,34,11,01,21,06,1,5,1,2,1,02
