rd_inv,milepost,caseno,rte_nbr,county,func_cls,accyr,month,daymth,acctype,severity,loc_type,rd_char1,rdsurf,light,weather
002S101437,0.17,2006000111,002,31,14,2006,01,20,16,1,2,2,2,1,02
395,67.43,2006000112,395,11,02,2006,01,16,04,1,4,1,3,1,04
515,0.16,2006000113,515,17,16,2006,01,20,13,1,1,1,2,4,02
167S101024,0,2006000114,167,27,12,2006,01,27,50,6,1,1,1,1,02
502,3.07,2006000115,502,06,14,2006,01,25,12,1,1,1,1,6,01
167,17.34,2006000116,167,17,12,2006,01,20,27,1,4,1,2,1,03
005,229.02,2006000117,005,29,11,2006,01,23,14,1,4,1,2,4,03
405,14.84,2006000118,405,17,11,2006,01,25,04,7,4,2,2,4,03
090,13.17,2006000119,090,17,11,2006,01,25,05,1,4,1,2,6,02
005,133.79,2006000120,005,27,11,2006,01,28,17,1,4,2,7,1,03
099,1.18,2006000121,099,27,14,2006,01,28,04,1,7,1,2,1,03
167,28.49,2006000123,167,17,14,2006,01,26,04,1,5,1,2,1,03
005,83.43,2006000124,005,21,11,2006,01,23,04,1,4,1,1,1,01
117,1.4,2006000125,117,05,16,2006,01,24,33,0,1,1,1,1,01
410,4.53,2006000126,410,27,16,2006,01,27,02,1,5,2,2,6,03
012,158.8,2006000127,012,39,02,2006,01,27,02,1,4,6,2,1,04
005,25.64,2006000128,005,08,01,2006,01,20,33,5,4,1,2,6,03
101,355.26,2006000129,101,34,02,2006,01,24,06,6,4,1,1,1,01
090,89.09,2006000130,090,19,01,2006,01,16,13,1,4,2,3,1,04
082,7.72,2006000131,082,19,01,2006,01,29,05,1,4,8,3,1,04
009,17.49,2006000132,009,31,12,2006,01,21,33,6,1,2,2,4,02
017,128.12,2006000133,017,09,06,2006,01,16,98,1,4,6,3,1,04
525,9.43,2006000134,525,15,02,2006,02,02,54,1,8,1,1,9,01
017,35.06,2006000135,017,13,02,2006,01,23,50,1,4,2,1,6,02
090,268.12,2006000136,090,32,01,2006,01,27,05,1,4,1,3,4,04
090,197.65,2006000137,090,01,01,2006,01,30,50,1,4,2,1,2,01
305,11.52,2006000138,305,18,14,2006,01,26,99,1,2,1,1,4,00
090,277.32,2006000139,090,32,11,2006,01,16,16,7,4,1,2,4,03
090,277.32,2006000140,090,32,11,2006,01,16,02,1,4,1,2,4,03
090,277.32,2006000141,090,32,11,2006,01,16,33,7,4,1,2,4,03
090,217.52,2006000142,090,01,01,2006,01,12,50,1,4,1,1,1,01
002,221.74,2006000144,002,22,02,2006,01,03,60,1,4,1,1,1,02
181,1.98,2006000145,181,17,14,2006,01,27,13,1,1,1,2,1,03
007,49.76,2006000146,007,27,14,2006,01,17,12,1,1,1,2,1,03
523,1.56,2006000147,523,17,14,2006,01,14,04,1,4,2,2,4,03
005,163.96,2006000148,005,17,11,2006,01,13,05,1,4,1,2,4,03
539,9.56,2006000150,539,37,02,2006,01,24,06,1,1,1,1,1,01
005,26.02,2006000151,005,08,01,2006,02,02,33,6,4,6,2,6,01
205,8.21,2006000152,205,06,11,2006,02,02,27,1,4,1,2,1,03
005,166.27,2006000153,005,17,11,2006,01,31,06,1,4,1,2,1,03
101,83.37,2006000154,101,14,14,2006,01,11,33,1,1,1,2,1,03
090,28.68,2006000155,090,17,01,2006,02,02,04,7,4,1,2,2,03
169,22.99,2006000156,169,17,14,2006,01,10,06,7,1,1,2,1,02
005,168.74,2006000157,005,17,11,2006,01,30,16,1,4,2,2,4,02
507,2.72,2006000158,507,21,16,2006,01,24,33,0,1,1,1,1,01
205,9.42,2006000159,205,06,11,2006,01,30,04,1,4,1,2,6,02
090,94.03,2006000160,090,19,01,2006,02,02,33,6,4,2,4,6,01
005,224.56,2006000161,005,29,11,2006,02,05,05,1,4,1,1,1,01
241,3.1,2006000162,241,39,07,2006,02,02,04,1,4,1,2,6,01
004,58.61,2006000163,004,08,14,2006,02,03,07,1,1,5,2,4,03
010,14.28,2006000164,010,19,07,2006,02,02,12,6,1,1,2,1,01
090,51.37,2006000165,090,19,01,2006,02,03,07,7,4,1,3,4,02
005,116.67,2006000166,005,27,01,2006,01,29,06,1,4,1,2,1,03
302,7.19,2006000167,302,27,06,2006,01,30,01,5,4,6,1,1,01
005,126.09,2006000168,005,27,11,2006,01,30,06,7,4,1,1,3,02
009,0.09,2006000169,009,31,14,2006,02,08,27,1,1,1,1,1,01
014,7.44,2006000170,014,06,12,2006,02,06,06,6,4,1,1,2,02
002,13.95,2006000171,002,31,14,2006,02,03,16,7,1,1,2,1,03
101,253.14,2006000172,101,05,02,2006,01,14,12,4,1,1,1,1,01
005,165.96,2006000173,005,17,11,2006,02,08,98,1,4,1,2,4,03
002,281.11,2006000174,002,32,14,2006,02,07,34,1,1,2,1,9,09
112,52.42,2006000175,112,05,07,2006,01,30,12,4,3,1,2,1,02
395,236.05,2006000176,395,33,02,2006,01,17,12,2,3,1,1,6,01
395,202.45,2006000177,395,33,02,2006,01,29,62,3,4,6,2,1,04
097,139.48,2006000178,097,19,02,2006,01,13,01,6,4,2,2,6,02
002,110.1,2006000179,002,04,02,2006,02,02,33,6,4,5,4,4,01
020,4.6,2006000180,020,16,02,2006,01,30,06,7,1,2,1,1,02
005,169.68,2006000181,005,17,11,2006,02,10,04,1,4,1,1,1,01
005,154.18,2006000182,005,17,11,2006,01,31,98,1,4,2,2,1,03
005,176.81,2006000183,005,17,11,2006,02,10,04,1,4,2,1,1,01
112,8.53,2006000184,112,05,07,2006,02,03,12,6,4,1,2,1,03
097,61.35,2006000185,097,39,06,2006,01,25,60,1,4,1,1,4,05
090,5.56,2006000186,090,17,11,2006,01,31,04,1,4,6,3,1,04
009,0.57,2006000187,009,31,14,2006,01,11,06,7,5,1,1,1,02
090,43.87,2006000188,090,17,01,2006,01,25,02,1,4,6,1,4,07
005,170.56,2006000189,005,17,11,2006,02,13,03,6,4,1,1,1,01
109,31.41,2006000190,109,14,07,2006,01,27,34,4,4,6,2,6,03
005,199.2,2006000191,005,31,11,2006,01,06,34,1,4,1,2,4,03
005,51.17,2006000192,005,08,01,2006,02,07,35,1,4,1,1,1,01
240,15.92,2006000193,240,03,06,2006,02,01,50,2,4,1,1,1,01
432,6.61,2006000194,432,08,14,2006,02,09,06,1,4,1,1,1,01
090,55.74,2006000195,090,19,01,2006,02,04,02,1,4,1,3,1,08
009,0.57,2006000196,009,31,14,2006,02,09,06,1,1,1,1,1,01
092,4.57,2006000197,092,31,16,2006,02,10,06,6,3,1,1,1,01
005,130.99,2006000198,005,27,11,2006,01,23,27,2,4,1,1,4,01
005,199.2,2006000199,005,31,11,2006,01,06,99,2,4,1,2,4,03
007,50.47,2006000200,007,27,14,2006,02,03,71,2,4,1,2,4,03
025,4,2006000201,025,22,06,2006,02,10,50,4,4,6,1,6,01
011,21.09,2006000202,011,37,14,2006,02,06,71,4,1,1,1,1,01
090,40.44,2006000203,090,17,01,2006,02,01,71,1,4,1,2,6,03
101,245.06,2006000205,101,05,14,2006,01,29,71,2,4,1,1,4,01
020,37.66,2006000206,020,15,02,2006,02,04,33,2,4,6,2,1,02
020,18.42,2006000207,020,15,02,2006,02,03,06,6,1,5,1,1,01
005,104.95,2006000208,005,34,11,2006,02,06,05,7,5,1,1,4,02
004,40.28,2006000209,004,35,02,2006,02,04,99,2,4,1,2,1,03
405,18.42,2006000210,405,17,11,2006,02,08,16,1,5,1,2,4,03
082,10.95,2006000211,082,19,01,2006,01,17,04,1,4,6,2,1,05
515,1,2006000212,515,17,16,2006,02,06,06,1,6,1,1,1,01
161,18.62,2006000213,161,27,14,2006,01,18,02,7,1,1,2,1,03
090,76.45,2006000214,090,19,01,2006,01,31,05,1,4,2,3,6,04
090,54.56,2006000215,090,19,01,2006,01,27,06,1,4,1,3,1,04
082,10.94,2006000216,082,19,01,2006,01,17,06,7,4,6,2,1,05
167,17.08,2006000217,167,17,12,2006,01,30,04,6,4,1,1,1,01
005,169.78,2006000218,005,17,11,2006,02,03,14,1,4,2,2,1,03
405,18.42,2006000219,405,17,11,2006,02,08,16,1,5,1,2,4,03
005,132.68,2006000220,005,27,11,2006,01,30,05,1,5,1,2,1,02
290,2.27,2006000221,290,32,14,2006,01,17,34,1,3,1,1,1,02
099,39.73,2006000222,099,31,14,2006,01,31,04,1,1,1,2,1,03
097,29.51,2006000223,097,20,02,2006,02,01,33,1,4,6,4,2,01
005,160.46,2006000224,005,17,11,2006,02,10,06,1,4,2,1,1,01
005LX07278,0.08,2006000225,005,21,11,2006,02,06,02,7,1,1,1,1,01
202,6.9,2006000226,202,17,14,2006,02,07,03,1,1,1,1,1,01
005,21.15,2006000227,005,08,01,2006,01,02,34,7,4,1,2,6,03
017,0.63,2006000228,017,11,02,2006,01,01,50,6,4,6,4,6,01
153,12.45,2006000229,153,24,06,2006,01,01,60,1,4,1,3,1,04
303,1.36,2006000230,303,18,14,2006,01,03,16,1,4,2,2,4,03
005,127.13,2006000231,005,27,11,2006,02,01,04,6,4,1,1,1,02
005,0.18,2006000232,005,06,11,2006,02,15,04,7,4,1,1,1,01
012,406.76,2006000233,012,12,02,2006,01,01,33,1,4,5,4,1,03
020,9.82,2006000234,020,16,14,2006,01,01,34,1,1,1,2,4,02
821,2.07,2006000235,821,39,07,2006,02,16,34,1,4,6,4,6,04
082,57.07,2006000236,082,39,01,2006,01,01,50,6,4,1,4,6,01
005R113249,0.14,2006000237,005,27,11,2006,01,02,33,7,4,6,2,1,03
082,77.17,2006000238,082,03,01,2006,01,01,50,1,4,1,4,6,01
020,38.56,2006000239,020,15,02,2006,01,01,16,1,2,1,2,6,07
005,132.87,2006000240,005,27,11,2006,01,01,02,7,4,5,1,1,02
090LX01017,0.11,2006000241,090,17,11,2006,01,01,07,7,1,1,2,5,03
002,61.11,2006000242,002,17,02,2006,01,01,02,1,4,6,3,1,04
002,36.22,2006000243,002,31,02,2006,01,01,34,5,4,6,2,6,03
005,173.17,2006000244,005,17,11,2006,01,01,34,7,4,2,2,4,03
182,12.6,2006000245,182,11,11,2006,02,23,04,1,4,6,1,4,01
002,297.82,2006000246,002,32,02,2006,01,01,50,1,4,1,4,6,05
090,86.27,2006000247,090,19,01,2006,02,13,13,6,4,8,4,6,03
005P112560,0.22,2006000248,005,27,11,2006,01,01,05,1,1,6,2,4,02
162,0.5,2006000249,162,27,16,2006,01,01,34,1,8,1,2,5,01
395,23.08,2006000250,395,03,14,2006,02,17,06,7,4,1,1,1,01
503,8.03,2006000251,503,06,12,2006,01,01,06,7,4,1,2,6,02
005,152,2006000252,005,17,11,2006,01,01,06,1,4,1,2,3,03
005,140.2,2006000253,005,17,11,2006,01,01,06,1,4,1,1,1,01
005Q114242,0.15,2006000254,005,17,11,2006,01,01,33,7,4,5,2,4,03
016,0.36,2006000255,016,27,12,2006,01,01,33,6,4,6,2,4,03
005,133.45,2006000256,005,27,11,2006,01,02,33,7,4,2,2,1,03
005,131.35,2006000257,005,27,11,2006,01,02,06,1,4,1,2,1,03
005R113249,0.13,2006000258,005,27,11,2006,01,02,33,1,4,6,2,1,02
007,47.4,2006000259,007,27,14,2006,01,01,34,0,4,5,2,4,00
005,133.3,2006000260,005,27,11,2006,01,01,04,1,4,5,1,4,02
007,50.29,2006000261,007,27,14,2006,01,01,06,1,4,1,2,1,02
020,63.99,2006000262,020,29,16,2006,01,01,04,1,7,1,2,5,02
005,165.58,2006000263,005,17,11,2006,01,01,15,1,4,2,2,4,02
005,173.18,2006000264,005,17,11,2006,01,01,06,7,4,1,2,6,03
005,165.92,2006000265,005,17,11,2006,01,02,06,1,4,1,2,1,03
005,173.31,2006000266,005,17,11,2006,01,01,04,1,4,2,2,4,03
005P117351,0.23,2006000267,005,17,11,2006,01,02,34,1,5,6,2,4,02
005,166.92,2006000268,005,17,11,2006,01,01,33,1,4,1,2,1,03
005,169.76,2006000269,005,17,11,2006,01,01,33,1,4,1,2,1,03
099,36.98,2006000270,099,17,14,2006,01,01,12,1,1,1,2,6,03
018LX00268,0.08,2006000271,018,17,12,2006,02,11,05,1,1,1,1,1,01
005,261.02,2006000272,005,37,11,2006,01,01,32,1,4,2,2,6,02
097,68.83,2006000273,097,39,06,2006,01,29,04,1,4,1,2,5,03
002,82.49,2006000274,002,04,02,2006,01,01,50,1,4,1,3,1,03
002,68.6,2006000275,002,04,02,2006,01,01,34,6,4,6,3,1,04
002,76.17,2006000276,002,04,02,2006,01,01,34,7,4,6,3,1,04
012,11.34,2006000277,012,14,02,2006,02,13,27,1,4,1,1,1,01
012,13,2006000278,012,14,02,2006,01,01,04,1,4,1,2,6,03
005,223.5,2006000279,005,29,01,2006,02,06,06,7,4,1,1,1,01
090,94.19,2006000280,090,19,01,2006,02,02,50,5,4,2,4,6,03
090,86.28,2006000281,090,19,01,2006,02,13,33,1,4,8,4,6,03
097,135.59,2006000282,097,19,02,2006,01,31,29,6,4,1,3,6,04
005,151.82,2006000283,005,17,11,2006,01,01,16,1,4,1,2,4,02
169,15.07,2006000284,169,17,14,2006,01,13,06,6,1,2,2,1,03
405,0.93,2006000285,405,17,11,2006,01,28,06,1,4,1,2,4,02
005P120025,0.24,2006000286,005,31,11,2006,01,02,06,1,4,1,2,1,03
005,71,2006000287,005,21,11,2006,02,20,14,1,5,1,1,1,02
005,78.46,2006000288,005,21,11,2006,02,24,04,1,4,1,1,4,01
142,8.19,2006000289,142,20,07,2006,02,02,35,1,4,1,1,1,03
014,100.71,2006000290,014,20,02,2006,01,01,34,1,4,2,1,6,00
097,29.46,2006000291,097,20,02,2006,02,01,34,1,4,6,4,2,01
090,49.24,2006000292,090,17,01,2006,02,15,04,1,4,2,1,1,01
090,46.52,2006000293,090,17,01,2006,01,29,03,7,4,6,3,4,04
007,47.36,2006000294,007,27,14,2006,02,09,04,1,5,1,1,1,01
272,11.46,2006000295,272,38,07,2006,01,01,50,6,4,2,4,1,02
270,5.93,2006000296,270,38,02,2006,01,01,60,7,4,5,4,6,01
195,42.2,2006000297,195,38,02,2006,01,01,50,6,4,5,4,1,01
017,36.54,2006000298,017,13,02,2006,01,01,50,1,4,2,4,6,01
005,188.71,2006000299,005,31,11,2006,02,16,06,1,4,2,1,1,01
504,10.55,2006000300,504,08,07,2006,02,12,34,2,4,5,2,6,02
155,69.14,2006000301,155,24,06,2006,02,11,33,4,4,2,1,1,01
005R115826,0.26,2006000302,005,17,11,2006,01,04,13,1,1,1,1,4,02
097,68.95,2006000303,097,39,06,2006,02,18,06,1,1,5,1,1,01
530,0.19,2006000304,530,31,06,2006,02,13,03,1,3,1,1,3,01
005,24.11,2006000305,005,08,01,2006,02,17,27,1,4,1,1,6,01
167Q101620,0.11,2006000306,167,17,12,2006,02,08,06,1,2,2,2,1,03
005,129.56,2006000307,005,27,11,2006,02,13,04,1,4,1,1,4,01
099,37.92,2006000308,099,31,14,2006,01,04,34,1,1,2,2,1,02
005FD12892,0,2006000309,005,27,11,2006,01,05,12,1,6,1,2,1,03
005,154.77,2006000310,005,17,11,2006,01,30,07,1,4,1,2,4,03
821,2.11,2006000311,821,39,07,2006,02,16,34,7,4,2,4,6,04
005,189.16,2006000312,005,31,11,2006,02,19,06,7,4,1,1,6,01
507,1.5,2006000313,507,21,16,2006,01,05,13,1,4,1,2,1,03
005LX10914,0.11,2006000314,005,34,11,2006,01,11,06,7,1,1,2,1,03
509,4.73,2006000315,509,27,14,2006,02,15,35,2,8,1,1,4,01
005P513715,0.24,2006000316,005,27,11,2006,01,10,02,1,1,6,2,4,03
005,234.49,2006000317,005,29,01,2006,02,16,01,2,4,2,1,1,01
539,0.3,2006000318,539,37,14,2006,01,06,06,7,5,1,1,1,02
007,42.61,2006000319,007,27,14,2006,02,22,06,2,4,1,2,6,01
003,32.02,2006000320,003,18,02,2006,02,13,01,2,4,1,1,6,01
016LX00363,0.23,2006000321,016,27,12,2006,01,08,04,1,1,1,2,1,03
099,10.4,2006000322,099,17,14,2006,01,06,03,7,1,2,2,6,03
405P100898,0.29,2006000323,405,17,11,2006,01,06,07,1,1,2,2,1,02
027,87.74,2006000324,027,32,14,2006,01,07,06,7,1,1,2,1,03
012,0.58,2006000325,012,14,14,2006,01,10,07,1,4,1,2,1,03
018,17.12,2006000326,018,17,12,2006,02,14,01,2,4,8,2,6,02
970,4.37,2006000327,970,19,02,2006,02,17,04,2,4,1,1,1,01
004,41.59,2006000328,004,35,02,2006,02,20,50,2,4,2,1,6,01
508,0.25,2006000329,508,21,16,2006,02,19,02,6,1,1,1,1,01
005,154.85,2006000330,005,17,11,2006,02,09,04,7,4,1,1,4,01
291,0.44,2006000331,291,32,14,2006,01,12,07,1,1,1,1,1,02
510,0.49,2006000332,510,34,14,2006,01,12,06,1,1,1,2,1,03
432,6.68,2006000333,432,08,14,2006,02,22,34,1,1,1,2,4,02
082,16.5,2006000334,082,19,01,2006,02,16,05,1,4,8,3,6,04
090,182.63,2006000335,090,13,01,2006,02,20,06,1,4,1,1,1,02
090,218.72,2006000336,090,01,01,2006,02,20,04,7,4,1,1,4,01
005,154.85,2006000337,005,17,11,2006,02,09,04,1,4,1,1,4,01
005,189.27,2006000338,005,31,11,2006,02,22,60,1,4,2,2,4,03
507,3.21,2006000339,507,21,16,2006,01,05,02,1,1,1,2,4,03
507,1.87,2006000340,507,21,16,2006,01,05,74,7,1,1,2,4,03
005LX08273,0.12,2006000341,005,21,11,2006,01,02,06,1,1,1,2,4,03
005,148.85,2006000342,005,17,11,2006,02,15,16,7,4,1,8,1,01
405,17.05,2006000343,405,17,11,2006,01,04,06,1,4,1,2,6,03
405,13.49,2006000344,405,17,11,2006,01,04,06,1,4,1,2,4,02
542,0.13,2006000345,542,37,16,2006,01,02,06,7,2,1,2,4,03
005,78.52,2006000346,005,21,11,2006,01,07,33,7,4,5,2,1,02
012,120.69,2006000347,012,21,02,2006,01,07,50,7,4,1,7,6,02
012,95.4,2006000348,012,21,02,2006,01,03,32,1,4,2,2,6,03
090,25.57,2006000349,090,17,01,2006,02,22,04,6,4,2,1,1,02
161,23.88,2006000350,161,27,14,2006,02,15,07,1,8,1,1,1,01
005,121.66,2006000351,005,27,11,2006,02,21,02,1,4,1,1,1,02
195,45.53,2006000352,195,38,02,2006,01,04,50,6,4,5,4,1,01
003,20.3,2006000353,003,23,02,2006,01,07,06,1,4,1,2,6,03
300,3.23,2006000354,300,23,07,2006,01,06,02,7,3,1,2,1,03
020,53.03,2006000355,020,29,02,2006,01,05,62,1,4,4,2,3,03
304,1.26,2006000356,304,18,14,2006,01,02,34,1,4,5,1,4,01
129,34.02,2006000357,129,02,06,2006,01,02,34,6,4,6,2,6,02
099,12.86,2006000358,099,17,14,2006,01,06,02,7,6,2,2,4,03
097,164.11,2006000359,097,04,02,2006,01,03,34,1,4,1,3,6,04
503,10.07,2006000361,503,06,06,2006,01,04,07,7,3,2,1,3,02
005,18.33,2006000362,005,06,01,2006,01,07,33,7,4,2,2,6,03
005S100087,0.18,2006000364,005,06,11,2006,01,03,06,7,1,1,2,1,03
205,4.9,2006000365,205,06,11,2006,01,03,34,1,2,1,2,4,03
005,0.02,2006000366,005,06,11,2006,01,09,06,1,4,2,2,2,03
101,54.63,2006000367,101,25,02,2006,01,03,06,7,5,1,2,1,01
507,28.87,2006000368,507,34,06,2006,01,06,06,7,1,1,9,1,00
195,33.17,2006000369,195,38,02,2006,01,03,50,6,4,5,4,1,01
524,4.94,2006000370,524,31,14,2006,01,04,06,1,8,1,1,1,01
904,13.3,2006000371,904,32,06,2006,01,01,50,1,4,1,4,1,01
509,4.91,2006000372,509,27,14,2006,01,05,05,1,4,1,2,4,03
099,47.6,2006000373,099,31,14,2006,01,08,02,1,3,2,2,4,03
020,303.14,2006000374,020,10,06,2006,01,05,50,1,4,1,3,6,04
020,367.98,2006000375,020,33,06,2006,01,02,34,7,4,5,3,6,04
303,2.67,2006000376,303,18,14,2006,01,04,07,1,3,1,1,1,02
104,28.3,2006000377,104,17,14,2006,01,04,54,1,5,2,1,1,01
542,18,2006000378,542,37,06,2006,01,03,60,1,4,6,2,6,03
395,23.87,2006000379,395,03,14,2006,01,06,06,7,1,1,1,4,01
099,6.79,2006000380,099,17,14,2006,01,06,04,1,1,1,2,1,02
405LX01382,0,2006000381,405,17,11,2006,01,03,13,1,1,1,2,1,03
395,192.49,2006000383,395,33,02,2006,01,03,33,1,4,2,3,6,04
002,24.32,2006000384,002,31,02,2006,01,01,13,1,3,1,2,1,02
005,199.54,2006000385,005,31,11,2006,01,02,33,1,5,1,2,1,03
005,164.46,2006000386,005,17,11,2006,01,06,16,7,4,1,2,4,03
163,0.43,2006000387,163,27,14,2006,01,02,34,0,5,1,2,4,03
900,5.06,2006000388,900,17,14,2006,01,06,06,7,1,1,2,4,03
101,57.66,2006000389,101,25,02,2006,01,06,02,7,1,5,2,4,03
291,1.18,2006000390,291,32,14,2006,01,04,07,1,1,1,1,1,01
526R100373,0.02,2006000391,526,31,12,2006,01,03,06,7,4,1,2,4,02
090,290.44,2006000392,090,32,11,2006,01,05,05,1,2,1,2,4,02
090,194.54,2006000393,090,01,01,2006,01,01,50,6,4,1,4,6,01
520,5.07,2006000394,520,17,12,2006,01,03,16,1,4,5,1,2,01
523,0.9,2006000395,523,17,14,2006,01,05,06,1,1,2,2,4,03
526,3.73,2006000396,526,31,12,2006,01,05,06,1,4,2,2,4,03
005LX12748,0,2006000397,005,27,11,2006,01,02,02,6,1,1,2,4,03
516,6.2,2006000398,516,17,14,2006,01,06,02,7,1,2,1,4,02
515,0.45,2006000399,515,17,16,2006,01,03,03,7,3,2,2,4,03
181,3.17,2006000400,181,17,14,2006,01,03,06,1,6,1,1,1,02
005P120025,0.53,2006000401,005,31,11,2006,01,01,06,1,1,1,2,4,01
516,4.85,2006000402,516,17,12,2006,01,08,02,1,1,1,2,4,01
005CI13135,0.46,2006000403,005,27,11,2006,01,07,06,1,4,1,2,4,03
007,46.29,2006000404,007,27,14,2006,01,02,05,7,4,1,2,4,01
018,4.78,2006000405,018,17,12,2006,01,02,33,1,1,1,2,4,03
005,152.37,2006000406,005,17,11,2006,01,07,50,6,4,6,2,4,03
016S100030,0.21,2006000407,016,27,12,2006,01,02,33,7,4,5,2,1,03
005,134.68,2006000408,005,27,11,2006,01,06,06,6,4,2,2,4,03
016P100257,0.18,2006000409,016,27,12,2006,01,07,04,1,4,5,1,4,02
005,128.98,2006000410,005,27,11,2006,01,07,33,1,4,1,7,4,03
162,2.77,2006000411,162,27,16,2006,01,01,02,1,4,5,2,6,03
005,123.97,2006000412,005,27,11,2006,01,07,12,7,4,1,2,4,03
005R113249,0.14,2006000413,005,27,11,2006,01,02,33,1,4,6,2,1,03
005,134.44,2006000414,005,27,11,2006,01,07,33,1,4,5,2,1,03
512,6.12,2006000415,512,27,12,2006,01,04,06,1,4,1,1,2,01
005,138.46,2006000416,005,27,11,2006,01,07,34,1,4,5,2,2,02
007,48.05,2006000417,007,27,14,2006,01,07,06,1,1,1,2,3,03
527,4.91,2006000418,527,31,14,2006,01,03,13,1,3,5,2,4,02
204,0.03,2006000419,204,31,12,2006,01,06,06,7,1,1,2,4,03
090LX28783,0,2006000420,090,32,11,2006,01,02,06,7,1,1,2,1,02
020,16.12,2006000421,020,15,02,2006,01,01,32,7,4,3,1,2,02
005,157.83,2006000422,005,17,11,2006,02,05,06,7,4,1,1,6,01
405,27.23,2006000423,405,31,11,2006,01,05,06,1,4,5,2,6,03
005,182.89,2006000424,005,31,11,2006,01,09,04,1,4,3,2,4,03
005P118618,0.3,2006000425,005,31,11,2006,02,06,04,1,1,5,1,1,01
523,0.9,2006000426,523,17,14,2006,01,04,13,7,1,2,2,4,02
005,165.23,2006000427,005,17,11,2006,01,06,05,1,4,1,2,4,03
005,162.78,2006000428,005,17,11,2006,01,07,34,1,4,1,1,1,02
005,172.95,2006000429,005,17,11,2006,01,01,99,1,5,5,2,4,03
005,167.77,2006000430,005,17,11,2006,01,09,06,7,4,1,2,1,03
005,168.39,2006000431,005,17,11,2006,01,02,06,1,4,1,2,1,03
405,7.39,2006000432,405,17,11,2006,01,06,16,1,4,2,1,1,01
005,87.52,2006000433,005,34,01,2006,01,09,33,7,4,1,2,6,03
405,8.73,2006000434,405,17,11,2006,01,05,33,1,4,1,2,4,03
169,15.31,2006000435,169,17,06,2006,01,04,06,7,4,2,1,1,02
005Q117655,0.25,2006000436,005,17,11,2006,01,02,06,1,1,1,2,4,02
005,173.91,2006000437,005,17,11,2006,01,09,06,1,4,1,2,1,03
005,158.39,2006000438,005,17,11,2006,01,04,06,6,4,1,1,1,02
005,168.28,2006000439,005,17,11,2006,01,02,06,1,4,1,1,1,01
005,173.88,2006000440,005,17,11,2006,01,07,33,0,4,1,2,1,03
005,171.06,2006000441,005,17,11,2006,01,01,06,1,4,1,2,4,03
005,167.46,2006000442,005,17,11,2006,01,07,33,1,4,2,2,4,03
005RL005EXP,0.54,2006000443,005,17,11,2006,01,09,06,1,4,5,2,1,03
405CI01772,0.38,2006000444,405,17,11,2006,01,05,06,7,4,1,2,4,03
090S101088,0.34,2006000445,090,17,11,2006,01,07,33,5,4,6,2,1,02
405Q101548,0.04,2006000446,405,17,11,2006,01,06,33,1,4,6,2,4,02
099,36.58,2006000447,099,17,14,2006,01,01,34,1,8,1,2,3,03
099,35.22,2006000448,099,17,14,2006,01,01,03,1,1,1,2,4,03
303,4.26,2006000449,303,18,14,2006,01,01,02,1,1,1,2,4,03
016,25.55,2006000450,016,18,12,2006,01,06,06,1,4,5,2,2,03
003S104787,0,2006000451,003,18,12,2006,01,06,34,1,1,2,2,1,01
164,1.76,2006000452,164,17,16,2006,01,06,06,1,1,1,1,1,02
303,9.24,2006000453,303,18,12,2006,01,03,07,7,1,1,2,4,02
101,249.14,2006000454,101,05,14,2006,01,06,06,7,2,1,2,4,02
002,111.98,2006000455,002,04,02,2006,02,24,06,1,2,1,1,2,01
002,138.11,2006000456,002,09,02,2006,01,07,34,1,4,6,4,6,01
101,117.57,2006000457,101,14,02,2006,01,07,32,0,4,1,2,6,03
519Q100001,0.14,2006000458,519,17,14,2006,02,20,06,1,1,2,1,1,01
240LX03890,0.05,2006000459,240,03,12,2006,01,04,06,7,1,1,1,1,01
525,4.46,2006000460,525,31,14,2006,01,06,34,7,1,1,2,4,03
202,7.69,2006000461,202,17,14,2006,01,05,06,1,1,1,2,2,03
005,102.39,2006000462,005,34,11,2006,01,06,06,1,4,1,2,4,03
005,104.3,2006000463,005,34,11,2006,01,02,06,1,4,5,2,1,03
410,5.71,2006000466,410,27,16,2006,01,01,34,1,4,2,1,4,01
005LX12959,0.02,2006000467,005,27,11,2006,01,02,06,1,1,6,2,4,02
395,20.98,2006000468,395,03,12,2006,01,07,50,7,5,2,2,1,01
240,18.5,2006000469,240,03,06,2006,01,04,34,1,4,1,4,2,01
182P101248,0,2006000470,182,11,11,2006,01,03,04,1,1,1,2,4,02
014,177.73,2006000471,014,03,06,2006,01,03,50,7,4,1,2,1,01
395,47.45,2006000472,395,11,02,2006,01,01,50,6,4,1,4,6,01
027,3.14,2006000474,027,38,16,2006,01,04,16,1,6,1,1,1,01
027,2.2,2006000475,027,38,14,2006,01,06,14,1,4,1,1,4,02
020,41.3,2006000476,020,15,02,2006,01,07,04,5,4,6,2,3,03
181,4.44,2006000477,181,17,14,2006,01,05,06,1,1,1,2,4,03
082,16.9,2006000478,082,19,01,2006,01,03,50,1,4,1,4,6,05
090,91.11,2006000479,090,19,01,2006,01,01,33,5,4,6,3,1,04
090,89.78,2006000480,090,19,01,2006,01,03,50,1,4,2,3,1,04
405,3.98,2006000481,405,17,11,2006,01,05,06,1,4,2,2,1,03
518,3.07,2006000482,518,17,12,2006,01,05,06,1,4,2,2,6,03
005,191.04,2006000483,005,31,11,2006,01,01,06,1,4,5,1,1,02
