rd_inv,milepost,caseno,rte_nbr,county,func_cls,accyr,month,daymth,acctype,severity,loc_type,rd_char1,rdsurf,light,weather
090,9.75,2007000373,090,17,11,2007,01,02,06,1,4,2,2,2,03
090,9.74,2007000374,090,17,11,2007,01,02,06,7,4,2,2,2,03
090R101046,0.2,2007000375,090,17,11,2007,01,02,06,7,4,2,1,1,03
018,0.42,2007000376,018,17,12,2007,01,02,02,6,1,2,2,4,02
518,3.14,2007000377,518,17,12,2007,01,03,05,1,4,2,1,4,02
005,156.53,2007000378,005,17,11,2007,01,04,04,6,4,6,1,6,02
405,5.41,2007000379,405,17,11,2007,01,02,06,1,4,1,2,1,02
405,5.17,2007000380,405,17,11,2007,01,02,06,7,4,2,2,1,03
405,2.35,2007000381,405,17,11,2007,01,03,04,1,4,1,1,1,02
005,164.96,2007000382,005,17,11,2007,01,02,33,6,4,1,2,1,03
005,166.35,2007000384,005,17,11,2007,01,03,05,7,4,1,2,1,02
005,162.56,2007000385,005,17,11,2007,01,03,06,7,4,1,2,2,03
005,166.62,2007000386,005,17,11,2007,01,02,33,1,4,1,2,4,03
005,173.12,2007000387,005,17,11,2007,01,02,33,7,5,1,2,1,03
005,173.9,2007000388,005,17,11,2007,01,03,06,1,4,1,2,4,03
005,169.78,2007000389,005,17,11,2007,01,04,06,1,4,1,1,1,02
005,162.34,2007000390,005,17,11,2007,01,02,15,7,4,2,2,1,03
005R117176,0.07,2007000391,005,17,11,2007,01,03,34,7,4,1,2,1,01
523,0.13,2007000392,523,17,14,2007,01,02,07,7,1,1,2,4,03
005,175.97,2007000393,005,17,11,2007,01,02,06,1,4,1,2,4,03
005S116927,0.15,2007000394,005,17,11,2007,01,02,06,7,2,2,2,1,02
005RL005EXP,7.11,2007000395,005,17,11,2007,01,03,04,1,4,1,2,1,03
005S116640,0.18,2007000396,005,17,11,2007,01,01,33,1,4,6,1,4,01
512LX00586,0,2007000397,512,27,12,2007,01,03,07,1,1,1,2,4,03
395,217.56,2007000398,395,33,02,2007,01,03,16,7,4,1,2,1,02
291,22.89,2007000399,291,33,07,2007,01,03,50,7,4,1,4,6,01
291,19.38,2007000400,291,33,07,2007,01,03,34,1,4,6,4,6,01
005,101.37,2007000401,005,34,11,2007,01,02,02,1,4,1,7,1,03
005,113.19,2007000402,005,34,11,2007,01,03,33,1,4,2,2,6,03
167LX02131,0.16,2007000403,167,17,12,2007,01,03,07,1,1,1,2,4,03
097AR,35.54,2007000404,097,04,06,2007,01,01,34,1,4,6,4,6,01
005S118936,0,2007000405,005,31,11,2007,01,01,13,1,1,1,2,4,03
241,8.8,2007000406,241,39,16,2007,01,03,03,1,1,1,1,6,01
097,246.45,2007000408,097,24,02,2007,01,02,06,1,4,2,3,1,02
090P105447,0.08,2007000409,090,19,01,2007,01,02,34,1,4,6,3,4,06
090,64.53,2007000410,090,19,01,2007,01,02,33,1,4,6,3,1,02
090,63.91,2007000411,090,19,01,2007,01,02,33,7,4,1,3,1,02
090,70.49,2007000412,090,19,01,2007,01,01,34,1,4,5,3,1,04
906,2.5,2007000413,906,19,07,2007,01,01,06,1,4,2,4,6,01
090,87.19,2007000414,090,19,01,2007,01,02,50,7,4,5,4,6,06
005,193.98,2007000415,005,31,11,2007,01,02,06,1,4,1,2,6,03
090,79.21,2007000416,090,19,01,2007,01,03,50,1,4,2,3,6,04
090,101.58,2007000417,090,19,01,2007,01,03,33,7,4,5,2,1,02
090,70.5,2007000418,090,19,01,2007,01,04,34,1,4,1,3,1,04
090,79.38,2007000419,090,19,01,2007,01,16,32,1,4,6,1,6,02
090,67.6,2007000421,090,19,01,2007,01,04,50,1,4,2,4,6,01
090,72.14,2007000422,090,19,01,2007,01,02,34,1,4,1,3,6,03
090,93.98,2007000423,090,19,01,2007,01,04,06,1,4,6,3,6,08
090,93.49,2007000424,090,19,01,2007,01,05,34,1,4,1,4,6,09
002,43.88,2007000425,002,17,02,2007,01,24,33,1,4,6,4,6,01
099,44.84,2007000426,099,31,14,2007,01,02,03,7,3,1,2,1,03
005,184.36,2007000427,005,31,11,2007,01,03,06,7,4,1,2,1,03
005,180.42,2007000428,005,31,11,2007,01,04,06,1,4,1,1,3,02
526LX00354,0.08,2007000429,526,31,12,2007,01,02,02,1,1,8,2,4,03
099,48.63,2007000430,099,31,14,2007,01,02,12,7,1,1,2,1,03
527,9.91,2007000431,527,31,14,2007,01,04,27,1,1,1,1,1,01
099LX02297,0.4,2007000432,099,17,12,2007,01,02,06,1,1,2,2,1,03
090CI01089,0.93,2007000433,090,17,11,2007,01,04,06,7,5,1,2,1,03
405,2.3,2007000434,405,17,11,2007,01,01,06,1,4,1,1,6,01
016Q500490,0.1,2007000435,016,27,12,2007,01,02,33,1,4,6,2,4,03
006,37.9,2007000436,006,21,06,2007,01,04,50,6,4,1,3,2,03
006,44.91,2007000437,006,21,06,2007,01,04,06,7,1,5,2,1,02
012,81.2,2007000438,012,21,02,2007,01,10,01,1,4,6,3,6,02
005,63.24,2007000439,005,21,01,2007,01,24,16,5,4,6,1,4,05
005,70.58,2007000440,005,21,01,2007,01,02,50,1,4,2,2,1,03
099,37.59,2007000441,099,31,14,2007,01,04,04,1,2,1,1,4,01
090LX01154,0.54,2007000442,090,17,11,2007,01,02,04,1,5,1,2,4,02
004,61.52,2007000443,004,08,14,2007,01,03,13,7,1,1,2,1,02
005,50.61,2007000444,005,08,01,2007,01,02,62,1,4,1,7,1,03
027,88.7,2007000445,027,32,14,2007,01,02,06,7,4,1,2,4,03
204,0.23,2007000446,204,31,12,2007,01,03,12,6,4,2,2,6,03
082R103503,0.25,2007000447,082,39,11,2007,01,03,06,1,1,1,2,2,02
821,2.09,2007000448,821,39,07,2007,01,03,34,7,4,6,4,6,01
524,11.05,2007000449,524,31,16,2007,01,01,07,1,1,1,2,4,03
528,0.3,2007000450,528,31,14,2007,01,03,05,1,4,1,1,3,01
002,36.62,2007000451,002,31,02,2007,01,04,13,7,4,6,3,6,04
002,4.66,2007000452,002,31,12,2007,01,01,13,1,4,1,2,4,03
005,221.06,2007000453,005,29,01,2007,01,18,34,1,4,1,2,1,03
203,23.1,2007000454,203,31,06,2007,01,03,06,1,1,5,2,1,03
002,53.28,2007000455,002,17,02,2007,01,04,60,1,4,6,3,1,04
532,9.94,2007000456,532,31,07,2007,01,03,06,1,1,1,2,4,03
009,26.05,2007000457,009,31,12,2007,01,25,07,1,1,1,2,4,03
099,44.82,2007000458,099,31,14,2007,01,03,06,7,4,2,1,4,01
005,191.16,2007000459,005,31,11,2007,01,04,06,7,4,1,2,6,01
005,193.71,2007000460,005,31,11,2007,01,04,06,1,4,1,2,4,01
005,208.58,2007000461,005,31,01,2007,01,03,06,1,4,1,3,3,06
005,216.61,2007000462,005,31,01,2007,01,03,33,1,4,1,3,1,06
020,56.98,2007000463,020,29,14,2007,01,04,16,7,4,1,2,1,02
009,46.69,2007000464,009,29,16,2007,01,04,50,6,1,6,2,1,03
539,5.99,2007000465,539,37,02,2007,01,02,06,6,4,1,2,1,03
005,270.8,2007000466,005,37,01,2007,01,01,06,7,4,1,2,6,03
005,251.08,2007000467,005,37,11,2007,01,04,04,1,4,1,1,4,02
291,9.98,2007000468,291,32,07,2007,01,04,32,1,4,5,1,6,01
002,279.2,2007000469,002,32,14,2007,01,01,07,7,1,1,1,4,01
002,283.29,2007000470,002,32,14,2007,01,03,12,1,3,1,1,1,03
291,0.66,2007000471,291,32,14,2007,01,01,33,1,1,1,1,6,02
099,6.03,2007000472,099,17,14,2007,01,01,34,1,1,2,2,4,02
099,9.17,2007000473,099,17,14,2007,01,04,06,1,7,1,1,4,01
524SPCEDRWY,0.43,2007000474,524,31,14,2007,01,03,13,1,1,1,2,2,03
524,3.8,2007000475,524,31,14,2007,01,03,06,7,2,1,2,1,02
099,40.07,2007000476,099,31,14,2007,01,04,13,1,3,1,2,2,02
099,42.71,2007000477,099,31,14,2007,01,04,13,7,3,1,2,2,02
524,5.75,2007000478,524,31,16,2007,01,03,13,1,1,1,1,4,01
099,41.9,2007000479,099,31,14,2007,01,03,13,7,3,1,1,1,01
516,5.36,2007000480,516,17,14,2007,01,02,12,1,1,1,2,3,02
167LX02240,0.01,2007000481,167,17,12,2007,01,03,02,1,1,2,1,4,02
500,6.69,2007000482,500,06,12,2007,01,02,06,7,1,1,2,4,03
503,6.32,2007000483,503,06,12,2007,01,01,50,1,4,1,1,4,02
503,1.8,2007000484,503,06,14,2007,01,03,06,1,1,1,2,2,02
500,4.74,2007000485,500,06,12,2007,01,04,06,1,4,1,2,2,03
503,10.41,2007000486,503,06,06,2007,01,04,02,1,1,2,2,4,02
005R100182,0.13,2007000487,005,06,11,2007,01,02,50,7,4,5,2,1,03
014,0.4,2007000488,014,06,12,2007,01,04,05,1,4,6,2,4,02
500,5.79,2007000489,500,06,12,2007,01,04,06,1,4,1,2,4,02
169,14.85,2007000490,169,17,14,2007,01,02,34,0,4,2,1,6,01
205,1.34,2007000491,205,06,11,2007,01,02,34,1,4,1,1,4,02
005R100138,0.2,2007000492,005,06,11,2007,01,02,06,1,4,2,2,1,03
503,16.42,2007000493,503,06,06,2007,01,01,34,1,4,5,1,1,01
500,2.48,2007000494,500,06,12,2007,01,03,06,1,2,1,1,1,02
503,14.99,2007000495,503,06,06,2007,01,04,50,7,4,6,2,1,03
500,16.06,2007000496,500,06,07,2007,01,03,50,6,4,2,2,6,03
005,25.8,2007000497,005,08,01,2007,01,03,33,1,4,6,2,6,03
205,6.2,2007000498,205,06,11,2007,01,16,03,1,5,1,3,1,04
205,1.34,2007000499,205,06,11,2007,01,01,06,1,4,1,1,4,01
205,2.41,2007000500,205,06,11,2007,01,10,06,7,4,2,1,1,01
510,0.36,2007000501,510,34,14,2007,01,01,06,1,8,2,2,4,03
432,4.85,2007000502,432,08,14,2007,01,02,06,1,1,1,2,6,03
195,92.32,2007000503,195,32,12,2007,01,02,02,7,1,1,2,4,03
090,256.51,2007000504,090,32,01,2007,01,03,33,1,4,1,4,6,01
174,28.4,2007000505,174,22,07,2007,01,03,34,7,4,2,8,6,01
090,262.62,2007000506,090,32,01,2007,01,05,33,6,4,1,4,9,04
090S128104,0.02,2007000507,090,32,11,2007,01,04,33,6,4,1,2,1,02
020,419.85,2007000508,020,26,06,2007,01,02,34,1,4,1,3,6,04
211,4.48,2007000509,211,26,06,2007,01,01,34,1,4,2,4,1,02
211,5.48,2007000510,211,26,06,2007,01,01,62,1,4,1,4,1,02
395,59.06,2007000511,395,11,02,2007,01,01,33,1,4,1,4,6,02
395,59.06,2007000512,395,11,02,2007,01,01,50,5,4,1,4,6,02
395,25.67,2007000513,395,03,12,2007,01,02,06,1,4,2,1,1,01
090,65.98,2007000514,090,19,01,2007,01,04,15,1,4,2,3,6,02
003,25.77,2007000515,003,23,02,2007,01,03,06,1,4,1,2,1,03
101LX34512,0,2007000516,101,23,14,2007,01,16,33,1,1,2,3,1,02
003,7.24,2007000517,003,23,02,2007,01,02,03,7,1,5,2,4,01
008,1.11,2007000518,008,14,02,2007,01,03,33,5,4,1,2,1,02
101,27,2007000519,101,25,06,2007,01,01,34,1,4,1,2,1,03
005,225.16,2007000520,005,29,11,2007,01,17,33,1,4,1,2,1,01
005,183.7,2007000521,005,31,11,2007,01,03,06,1,5,1,2,6,03
002,0.88,2007000522,002,31,12,2007,01,04,06,1,4,1,2,1,03
005,85.38,2007000523,005,21,11,2007,01,10,17,7,4,1,4,6,02
104,14.77,2007000524,104,18,02,2007,01,10,06,1,4,1,4,1,01
110,5.8,2007000525,110,05,07,2007,01,04,60,6,4,1,4,6,02
005,146.96,2007000526,005,17,11,2007,01,03,06,1,4,1,1,4,02
018,0.21,2007000527,018,17,12,2007,01,03,03,1,1,1,2,4,02
167,24.22,2007000528,167,17,12,2007,01,02,06,1,4,1,2,6,02
169,20.02,2007000529,169,17,14,2007,01,04,50,0,4,1,4,6,02
005,157.3,2007000530,005,17,11,2007,01,02,33,6,4,1,2,1,03
018,0.42,2007000531,018,17,12,2007,01,03,02,7,1,1,2,4,03
005,152.06,2007000532,005,17,11,2007,01,03,06,1,4,1,2,1,03
101,321.28,2007000533,101,23,02,2007,01,01,34,6,4,6,2,1,03
003,24.95,2007000534,003,23,02,2007,01,03,06,1,4,2,2,1,03
161,29.92,2007000535,161,27,14,2007,01,04,06,7,5,1,1,1,01
007,48.67,2007000536,007,27,14,2007,01,04,71,6,4,1,2,5,02
908COREDMND,0.07,2007000538,908,17,14,2007,01,02,07,1,1,1,1,4,01
020,46.69,2007000539,020,29,02,2007,01,03,32,6,4,6,2,6,03
512Q100254,0.22,2007000540,512,27,12,2007,01,01,05,1,1,1,2,4,03
167,0.5,2007000541,167,27,14,2007,01,02,07,1,4,6,2,4,02
161,22.52,2007000542,161,27,14,2007,01,03,12,7,3,1,2,1,02
161,17.23,2007000543,161,27,14,2007,01,04,12,7,4,2,2,1,02
005,133.52,2007000544,005,27,11,2007,01,19,04,1,4,2,2,1,03
161,20.97,2007000545,161,27,14,2007,01,21,01,2,4,2,1,4,01
005,128.88,2007000546,005,27,11,2007,01,08,05,7,4,1,1,1,02
005,123.66,2007000547,005,27,11,2007,01,03,06,1,4,1,2,4,03
016P100078,0.28,2007000548,016,27,12,2007,01,03,03,7,4,1,1,1,02
005,134.28,2007000549,005,27,11,2007,01,03,05,1,4,2,2,3,03
005,131.94,2007000550,005,27,11,2007,01,04,06,1,4,1,1,4,01
302,16.6,2007000551,302,27,14,2007,01,02,16,1,1,2,2,1,03
005,135.63,2007000552,005,27,11,2007,01,02,33,1,4,6,2,1,03
005,134.17,2007000553,005,27,11,2007,01,03,06,1,4,2,1,1,01
016Q100072,0,2007000554,016,27,12,2007,01,03,16,1,4,1,2,1,03
005,134.27,2007000555,005,27,11,2007,01,04,06,1,4,2,1,4,01
005Q110481,0.03,2007000556,005,34,11,2007,01,03,06,1,4,2,2,1,02
007,45,2007000557,007,27,14,2007,01,02,06,7,3,1,1,1,01
512,11.41,2007000558,512,27,12,2007,01,02,06,1,4,2,2,1,03
161,25.13,2007000559,161,27,14,2007,01,03,06,1,4,1,1,1,01
161,24.31,2007000560,161,27,14,2007,01,04,03,1,3,1,1,1,01
161,21.43,2007000561,161,27,14,2007,01,04,06,1,6,1,1,4,01
005R112394,0.3,2007000562,005,27,11,2007,01,02,06,1,1,1,2,1,03
016,8.41,2007000563,016,27,12,2007,01,02,16,1,4,1,2,1,03
005,131.63,2007000564,005,27,11,2007,01,02,33,1,4,2,2,4,03
005,133.75,2007000565,005,27,11,2007,01,03,06,1,4,2,1,1,01
005,134.99,2007000566,005,27,11,2007,01,03,06,1,4,2,1,4,01
005Q112305,0.04,2007000567,005,27,11,2007,01,04,06,1,4,2,1,4,01
290,1.37,2007000568,290,32,14,2007,01,02,13,1,1,1,2,1,03
090P127979,0.37,2007000569,090,32,11,2007,01,03,04,1,1,1,2,1,02
002CODIVISN,1,2007000570,002,32,14,2007,01,01,02,7,1,1,3,4,02
003,36.32,2007000571,003,18,12,2007,01,03,06,7,1,1,2,1,02
003,24.26,2007000572,003,23,02,2007,01,04,06,7,6,5,1,1,02
101,352.28,2007000573,101,23,02,2007,01,03,50,1,4,2,2,6,03
160,0.7,2007000574,160,18,16,2007,01,02,06,1,4,2,2,1,03
161,25.82,2007000575,161,27,14,2007,01,01,06,1,2,1,2,4,03
099,40.29,2007000576,099,31,14,2007,01,01,16,1,1,1,2,4,03
524,5.75,2007000577,524,31,16,2007,01,02,02,7,1,1,2,3,02
005LX18390,0.05,2007000578,005,31,11,2007,01,02,06,1,2,1,2,4,03
181,0,2007000579,181,17,14,2007,01,03,12,7,1,1,2,1,02
181,0.74,2007000580,181,17,14,2007,01,27,03,1,1,1,1,1,01
522,4.22,2007000581,522,17,14,2007,01,02,06,1,1,1,2,4,02
522,1.95,2007000582,522,17,14,2007,01,29,06,1,6,6,1,1,01
099,31.45,2007000583,099,17,14,2007,01,02,06,7,5,1,2,1,02
522,2.92,2007000584,522,17,14,2007,01,03,71,7,1,1,2,4,03
099,30.67,2007000585,099,17,14,2007,01,03,06,1,1,2,2,4,03
005LX16620,0,2007000586,005,17,11,2007,01,03,06,1,1,2,1,4,01
519,0.14,2007000587,519,17,14,2007,01,02,04,1,1,9,9,9,00
005,194.16,2007000588,005,31,11,2007,01,02,16,1,4,1,2,6,03
005,178.56,2007000589,005,31,11,2007,01,04,04,1,4,1,1,6,02
005,192.31,2007000590,005,31,11,2007,01,26,06,1,4,1,1,1,01
005P119216,0.18,2007000591,005,31,11,2007,01,04,33,7,4,6,1,4,02
005,193.71,2007000592,005,31,11,2007,01,03,06,1,4,1,1,4,02
005,183.36,2007000593,005,31,11,2007,01,04,06,7,4,1,1,3,01
012,72.6,2007000594,012,21,02,2007,01,03,60,1,4,5,4,6,01
405,6.33,2007000595,405,17,11,2007,01,30,06,7,4,5,1,1,01
303,2.91,2007000596,303,18,14,2007,01,01,73,6,1,1,2,1,03
395,197.29,2007000597,395,33,02,2007,01,02,32,1,4,1,1,6,03
524,13.35,2007000598,524,31,16,2007,01,04,02,7,1,1,2,1,02
524,3.48,2007000599,524,31,14,2007,01,04,13,1,1,1,1,4,01
005,92.07,2007000600,005,34,01,2007,01,05,33,1,4,1,2,6,03
005,96.97,2007000601,005,34,01,2007,01,05,60,1,4,1,2,6,03
005,94.78,2007000602,005,34,01,2007,01,05,34,1,4,1,2,6,03
101,364.72,2007000603,101,34,12,2007,01,05,16,1,5,2,2,1,03
005FD12892,0.66,2007000604,005,27,11,2007,01,04,04,1,1,1,1,1,02
005,180.76,2007000605,005,31,11,2007,01,04,06,1,4,2,1,1,01
005,178.52,2007000606,005,31,11,2007,01,05,06,7,4,2,2,3,03
507,41.75,2007000607,507,27,06,2007,01,05,34,7,4,5,2,1,03
167,27.5,2007000608,167,17,12,2007,01,04,06,1,4,1,1,4,02
005CD16563,0.63,2007000609,005,17,11,2007,01,05,33,1,4,1,1,4,01
507,28.2,2007000610,507,34,06,2007,01,05,06,1,1,1,2,4,03
005,93.16,2007000611,005,34,01,2007,01,05,99,7,5,1,2,6,03
005,82.4,2007000612,005,21,11,2007,01,05,33,6,4,1,2,4,03
007,55.27,2007000613,007,27,14,2007,01,04,06,1,1,1,1,4,01
167,0.51,2007000614,167,27,14,2007,01,05,01,6,4,2,2,4,03
099,3.98,2007000615,099,17,14,2007,01,04,34,7,1,1,2,4,01
090P101723,0.71,2007000616,090,17,11,2007,01,05,33,1,4,5,4,4,06
090,274.49,2007000617,090,32,11,2007,01,04,33,1,4,1,4,4,01
027,88.68,2007000618,027,32,14,2007,01,05,12,1,1,1,4,1,04
101COPRTANG,0.69,2007000619,101,05,14,2007,01,04,05,1,4,1,1,1,01
096,1.45,2007000620,096,31,16,2007,01,05,06,7,2,1,2,1,02
908,2.05,2007000621,908,17,14,2007,01,04,04,1,1,2,2,1,02
101,90.31,2007000622,101,14,14,2007,01,03,13,7,1,1,2,4,03
502,7.06,2007000623,502,06,14,2007,01,04,13,1,1,1,2,4,03
028,51.72,2007000624,028,13,14,2007,01,05,06,1,1,1,1,4,02
028,2.38,2007000625,028,09,14,2007,01,04,06,1,8,1,2,1,02
285,3.68,2007000626,285,04,14,2007,01,04,06,1,5,1,4,4,02
092,8.17,2007000627,092,31,16,2007,01,04,06,7,4,1,8,1,09
099,35.92,2007000628,099,17,14,2007,01,05,06,1,4,1,2,1,01
202,0.31,2007000629,202,17,16,2007,01,05,03,1,1,2,2,1,02
169,13.47,2007000630,169,17,14,2007,01,04,06,7,2,1,2,1,01
090,273.24,2007000631,090,32,11,2007,01,05,33,1,4,1,3,6,04
195,44.14,2007000632,195,38,02,2007,01,05,34,1,4,6,4,1,02
090,273.29,2007000633,090,32,11,2007,01,05,33,7,4,1,3,5,04
090,271.24,2007000634,090,32,11,2007,01,05,99,7,4,1,3,6,04
090,273.04,2007000635,090,32,11,2007,01,05,33,1,4,1,3,6,04
195,92.12,2007000636,195,32,12,2007,01,04,50,1,4,2,4,6,01
082,21.49,2007000637,082,39,01,2007,01,05,07,1,4,2,1,1,01
104,22.17,2007000638,104,18,02,2007,01,06,06,1,4,2,1,1,01
101,256.41,2007000639,101,05,02,2007,01,04,03,6,6,2,1,4,02
405R101594,0.95,2007000640,405,17,11,2007,01,05,33,6,4,6,2,4,03
008,9,2007000641,008,14,02,2007,01,05,60,1,5,1,2,4,03
005P210402,0,2007000642,005,34,11,2007,01,05,06,1,1,2,2,4,03
005,48.76,2007000643,005,08,01,2007,01,05,60,1,4,5,2,6,03
411,13.44,2007000644,411,08,06,2007,01,05,07,1,1,1,2,4,03
020,25.58,2007000645,020,15,02,2007,01,04,34,1,4,5,1,1,01
012,347.3,2007000646,012,36,02,2007,01,04,50,6,4,6,3,1,04
090,86.79,2007000647,090,19,01,2007,01,06,50,1,4,8,3,1,04
097,163.62,2007000648,097,04,02,2007,01,05,34,1,4,5,3,6,04
539,0.65,2007000649,539,37,14,2007,01,04,06,1,1,1,2,1,02
011,2.18,2007000650,011,29,07,2007,01,05,07,1,1,1,2,1,03
005,150.74,2007000651,005,17,11,2007,01,05,16,1,4,1,2,4,03
395,212.89,2007000652,395,33,02,2007,01,05,04,1,4,1,3,3,04
099,28.75,2007000653,099,17,12,2007,01,06,04,1,4,1,9,9,00
020,195.59,2007000654,020,24,06,2007,01,06,50,1,4,1,3,6,02
002,82.01,2007000655,002,04,02,2007,01,05,07,6,1,1,3,1,04
002,94.54,2007000656,002,04,02,2007,01,05,34,6,4,5,3,1,04
005,157.19,2007000657,005,17,11,2007,01,05,06,7,5,1,2,4,03
005,143.99,2007000658,005,17,11,2007,01,05,06,1,4,1,2,4,03
005,159.92,2007000659,005,17,11,2007,01,05,06,1,4,1,2,9,03
405,21.29,2007000660,405,17,11,2007,01,05,14,1,4,1,2,4,03
520,5.94,2007000661,520,17,12,2007,01,25,05,1,1,5,1,6,02
405,12.68,2007000662,405,17,11,2007,01,05,06,7,4,5,2,1,03
522,11.51,2007000663,522,17,12,2007,01,02,04,7,4,1,2,6,02
005,132.06,2007000664,005,27,11,2007,01,06,33,1,4,1,1,1,01
005,133.19,2007000665,005,27,11,2007,01,05,06,1,4,6,2,5,03
090,9.07,2007000666,090,17,11,2007,01,05,06,1,5,1,2,4,03
090,4.16,2007000667,090,17,11,2007,01,05,06,1,4,1,1,1,01
005,151.76,2007000668,005,17,11,2007,01,05,33,7,4,2,1,2,02
167,24.12,2007000669,167,17,12,2007,01,05,50,1,4,1,2,1,03
005,153.24,2007000670,005,17,11,2007,01,05,06,1,4,1,2,1,03
005,169.14,2007000671,005,17,11,2007,01,05,06,1,4,1,2,1,02
519Q100001,0.14,2007000672,519,17,14,2007,01,05,06,1,1,7,2,1,03
090Q100394,0.2,2007000673,090,17,11,2007,01,05,06,1,2,2,2,4,03
005,171.95,2007000674,005,17,11,2007,01,06,33,7,4,2,2,4,03
005,173.06,2007000675,005,17,11,2007,01,06,06,7,4,1,1,1,02
520,0.06,2007000677,520,17,12,2007,01,02,33,1,4,7,2,1,03
025,1.4,2007000678,025,22,06,2007,01,05,50,1,4,2,3,6,04
395,178.85,2007000679,395,32,02,2007,01,05,06,1,2,1,3,6,04
206,5.74,2007000680,206,32,07,2007,01,05,34,1,4,1,3,6,04
395,181.79,2007000682,395,32,02,2007,01,05,02,1,4,1,3,3,04
395,178.79,2007000683,395,32,02,2007,01,05,02,1,4,1,3,4,04
206,7.36,2007000684,206,32,07,2007,01,05,34,1,4,1,3,1,04
516,8.75,2007000685,516,17,14,2007,01,04,17,7,1,1,2,9,02
516,1.79,2007000686,516,17,14,2007,01,04,06,1,1,1,2,1,02
099,11.84,2007000687,099,17,14,2007,01,04,06,1,1,5,2,4,03
529,5.67,2007000688,529,31,12,2007,01,04,06,7,4,2,1,1,02
014,160.81,2007000689,014,03,07,2007,01,16,50,1,4,1,3,1,04
097,139.28,2007000690,097,19,02,2007,01,04,50,6,4,1,4,1,01
099,47.22,2007000691,099,31,14,2007,01,05,06,1,1,1,2,4,03
090,50.14,2007000692,090,17,01,2007,01,05,06,7,4,6,3,6,04
090,5.81,2007000693,090,17,11,2007,01,05,06,7,4,5,2,4,03
005,133.56,2007000694,005,27,11,2007,01,05,04,1,4,1,2,1,03
005,134.98,2007000695,005,27,11,2007,01,05,33,1,4,1,2,4,03
007,50.57,2007000696,007,27,14,2007,01,05,04,1,2,1,2,1,03
090LX01017,0,2007000697,090,17,11,2007,01,03,06,1,1,1,2,1,01
405,16.13,2007000698,405,17,11,2007,01,05,06,1,4,2,2,2,02
002,279.07,2007000699,002,32,14,2007,01,17,03,1,1,2,3,4,02
090,291.6,2007000700,090,32,11,2007,01,05,06,6,4,1,3,1,04
002,33.58,2007000701,002,31,02,2007,01,05,60,1,4,5,3,1,04
002,36.08,2007000703,002,31,02,2007,01,05,50,1,4,2,3,1,04
005P120025,0.4,2007000704,005,31,11,2007,01,05,06,1,2,1,2,4,01
009,3.76,2007000705,009,31,14,2007,01,05,03,1,6,1,1,1,01
002,279.77,2007000706,002,32,14,2007,01,04,06,1,4,1,1,1,02
018LX00077,0.15,2007000707,018,17,12,2007,01,05,03,7,1,1,2,4,03
099,8.55,2007000708,099,17,14,2007,01,05,12,1,1,4,2,6,03
524,5.75,2007000709,524,31,16,2007,01,05,02,7,1,1,2,4,03
500,10.78,2007000710,500,06,16,2007,01,02,34,1,4,1,2,4,03
005,6.4,2007000711,005,06,11,2007,01,05,06,1,4,6,1,1,02
005,172.29,2007000712,005,17,11,2007,01,05,06,1,4,1,2,4,03
432,6.45,2007000713,432,08,14,2007,01,04,06,7,4,1,2,1,03
090,274,2007000714,090,32,11,2007,01,05,33,7,5,1,2,1,04
090,276.24,2007000716,090,32,11,2007,01,05,03,1,4,2,1,4,04
090,287.8,2007000717,090,32,11,2007,01,05,33,1,4,1,3,1,04
090,287.51,2007000718,090,32,11,2007,01,05,05,1,4,1,3,1,04
090,287.51,2007000719,090,32,11,2007,01,05,33,1,4,1,3,1,04
012,292.48,2007000720,012,36,12,2007,01,05,06,7,1,1,1,4,02
182,6.76,2007000721,182,11,11,2007,01,04,33,1,4,5,1,6,01
101,83.43,2007000722,101,14,14,2007,01,06,13,6,1,1,2,4,03
005,238.03,2007000723,005,29,01,2007,01,06,50,6,4,1,4,2,02
020,76.97,2007000724,020,29,06,2007,01,23,34,1,4,1,2,1,01
020,63,2007000725,020,29,16,2007,01,05,13,6,3,1,2,4,03
005,240.15,2007000726,005,29,01,2007,01,06,33,1,4,1,4,6,01
005,103.07,2007000728,005,34,11,2007,01,05,15,1,1,1,2,4,03
101,198.43,2007000729,101,05,02,2007,01,06,50,7,4,5,4,1,06
018,2.38,2007000730,018,17,12,2007,01,05,33,1,4,6,7,4,03
005,155.06,2007000731,005,17,11,2007,01,05,06,7,4,1,1,2,02
202,7.17,2007000733,202,17,14,2007,01,05,13,1,1,1,1,1,01
005,129.27,2007000734,005,27,11,2007,01,05,06,1,5,1,2,4,03
005Q113269,0.04,2007000735,005,27,11,2007,01,05,16,1,4,6,2,4,03
005,122.25,2007000736,005,27,11,2007,01,05,06,1,4,1,2,4,03
007,20,2007000737,007,27,06,2007,01,05,62,1,4,2,2,6,03
512,1.18,2007000738,512,27,12,2007,01,05,06,7,4,1,2,1,02
005,135.81,2007000739,005,27,11,2007,01,05,06,7,4,1,2,1,03
005,137.43,2007000740,005,27,11,2007,01,05,06,1,4,1,2,4,03
005,129.62,2007000741,005,27,11,2007,01,05,34,7,4,1,7,4,03
302,11.58,2007000742,302,27,14,2007,01,04,06,1,5,1,1,1,01
512,11.4,2007000743,512,27,12,2007,01,02,04,1,4,2,2,1,03
512,2.19,2007000744,512,27,12,2007,01,04,06,7,4,1,1,1,01
